instrument_key,symbol,analysis_date,lookback_days,total_days_analyzed,data_type,lowest_bb_date,lowest_p10_bb_width,lowest_mean_bb_width,lowest_min_bb_width,lowest_max_bb_width,lowest_day_data_points
NSE_EQ|INE0M4D01010,SGLTL,2025-07-06T00:34:45.498832,20,26,intraday_5min,2025-05-28,0.67,2.57,0.60,5.36,75
NSE_EQ|INE376G01013,BIOCON,2025-07-06T00:34:45.559381,20,26,intraday_5min,2025-05-27,0.82,1.76,0.56,4.23,56
NSE_EQ|INE091G01026,JAIBALAJI,2025-07-06T00:34:45.623889,20,26,intraday_5min,2025-06-06,0.33,1.55,0.26,3.53,75
NSE_EQ|INE079J01017,GATEWAY,2025-07-06T00:34:45.681539,20,26,intraday_5min,2025-06-26,0.18,0.52,0.16,1.30,75
NSE_EQ|INE398R01022,SYNGENE,2025-07-06T00:34:45.742350,20,26,intraday_5min,2025-05-28,0.90,3.72,0.21,8.53,75
NSE_EQ|INE285A01027,ELGIEQUIP,2025-07-06T00:34:45.804400,20,26,intraday_5min,2025-06-04,1.34,4.81,1.19,10.20,75
NSE_EQ|INE142M01025,TATATECH,2025-07-06T00:34:45.874639,20,26,intraday_5min,2025-06-26,1.71,4.22,1.46,7.92,75
NSE_EQ|INE164B01022,KELLTONTEC,2025-07-06T00:34:45.940425,20,26,intraday_5min,2025-06-06,0.41,1.20,0.36,2.10,75
NSE_EQ|INE517F01014,GPPL,2025-07-06T00:34:46.008387,20,26,intraday_5min,2025-06-18,0.41,1.06,0.39,1.67,75
NSE_EQ|INE00H001014,SWIGGY,2025-07-06T00:34:46.086787,20,27,intraday_5min,2025-05-29,0.82,3.74,0.59,10.06,75
NSE_EQ|INE172A01027,CASTROLIND,2025-07-06T00:34:46.175254,20,26,intraday_5min,2025-06-25,0.47,1.56,0.45,4.61,75
NSE_EQ|INE532F01054,EDELWEISS,2025-07-06T00:34:46.238550,20,22,intraday_5min,2025-06-04,0.29,1.02,0.28,3.26,75
NSE_EQ|INE032A01023,BOMDYEING,2025-07-06T00:34:46.335051,20,26,intraday_5min,2025-06-20,0.41,1.71,0.34,3.30,75
NSE_EQ|INE093R01011,LLOYDSENGG,2025-07-06T00:34:46.407352,20,26,intraday_5min,2025-06-25,0.23,0.81,0.22,2.41,75
NSE_EQ|INE548A01028,HFCL,2025-07-06T00:34:46.488710,20,26,intraday_5min,2025-06-27,0.36,0.82,0.34,1.30,75
NSE_EQ|INE918I01026,BAJAJFINSV,2025-07-06T00:34:46.558863,20,26,intraday_5min,2025-07-01,4.26,12.70,3.33,28.00,75
NSE_EQ|INE012A01025,ACC,2025-07-06T00:34:46.627872,20,26,intraday_5min,2025-06-23,1.30,7.30,1.16,12.62,75
NSE_EQ|INE989C01038,DIACABS,2025-07-06T00:34:46.694272,20,26,intraday_5min,2025-06-18,0.46,1.14,0.41,2.29,75
NSE_EQ|INE978A01027,HERITGFOOD,2025-07-06T00:34:46.755443,20,26,intraday_5min,2025-06-25,1.18,8.98,0.87,21.01,75
NSE_EQ|INE349Y01013,IDEAFORGE,2025-07-06T00:34:46.830205,20,26,intraday_5min,2025-07-01,2.25,6.08,1.90,12.66,75
NSE_EQ|INE054A01027,VIPIND,2025-07-06T00:34:46.905891,20,26,intraday_5min,2025-06-30,0.96,4.14,0.92,17.34,75
NSE_EQ|INE780C01023,JMFINANCIL,2025-07-06T00:34:46.978274,20,26,intraday_5min,2025-05-27,0.23,0.86,0.19,3.11,56
NSE_EQ|INE807F01027,SEQUENT,2025-07-06T00:34:47.056640,20,26,intraday_5min,2025-05-27,0.60,3.52,0.57,8.95,56
NSE_EQ|INE689W01016,PRINCEPIPE,2025-07-06T00:34:47.118803,20,26,intraday_5min,2025-06-05,0.97,3.17,0.93,6.10,75
NSE_EQ|INE039A01010,IFCI,2025-07-06T00:34:47.189958,20,26,intraday_5min,2025-06-26,0.17,0.51,0.14,1.09,75
NSE_EQ|INE005B01027,AVANTEL,2025-07-06T00:34:47.267293,20,26,intraday_5min,2025-06-30,0.56,2.16,0.49,5.07,75
NSE_EQ|INE939A01011,STAR,2025-07-06T00:34:47.331044,20,26,intraday_5min,2025-06-06,2.01,6.39,1.71,14.08,75
NSE_EQ|INE323I01011,PURVA,2025-07-06T00:34:47.393575,20,26,intraday_5min,2025-05-29,1.08,3.50,0.96,7.14,75
NSE_EQ|INE284H01025,DAMCAPITAL,2025-07-06T00:34:47.461578,20,26,intraday_5min,2025-06-26,1.03,3.46,0.93,10.00,75
NSE_EQ|INE872H01027,LUMAXTECH,2025-07-06T00:34:47.536314,20,26,intraday_5min,2025-05-28,3.00,7.93,2.75,19.15,75
NSE_EQ|INE893I01013,VASCONEQ,2025-07-06T00:34:47.608829,20,26,intraday_5min,2025-06-25,0.24,1.09,0.20,3.93,75
NSE_EQ|INE552Z01027,ABDL,2025-07-06T00:34:47.680198,20,26,intraday_5min,2025-06-02,0.99,3.48,0.83,9.46,75
NSE_EQ|INE750C01026,MARKSANS,2025-07-06T00:34:47.762432,20,26,intraday_5min,2025-06-09,0.52,1.99,0.45,6.05,75
NSE_EQ|INE621L01012,TEXRAIL,2025-07-06T00:34:47.835025,20,26,intraday_5min,2025-05-28,0.53,1.58,0.41,3.95,75
NSE_EQ|INE966A01022,DOLATALGO,2025-07-06T00:34:47.911213,20,26,intraday_5min,2025-05-27,0.35,0.52,0.26,1.61,56
NSE_EQ|INE457L01029,PGEL,2025-07-06T00:34:47.984493,20,26,intraday_5min,2025-06-13,1.08,5.21,0.88,18.51,75
NSE_EQ|INE686A01026,ITDCEM,2025-07-06T00:34:48.053370,20,26,intraday_5min,2025-06-27,1.60,16.51,1.52,52.62,75
NSE_EQ|INE007B01023,GEOJITFSL,2025-07-06T00:34:48.125685,20,26,intraday_5min,2025-05-28,0.35,0.80,0.19,1.93,75
NSE_EQ|INE576O01020,LXCHEM,2025-07-06T00:34:48.199126,20,26,intraday_5min,2025-05-27,0.26,0.74,0.24,2.48,56
NSE_EQ|INE0D0K01022,SIGACHI,2025-07-06T00:34:48.269846,20,26,intraday_5min,2025-06-23,0.24,0.64,0.19,1.01,75
NSE_EQ|INE217L01019,SHRIRAMPPS,2025-07-06T00:34:48.343502,20,26,intraday_5min,2025-06-16,0.35,1.92,0.33,6.79,75
NSE_EQ|INE613A01020,RALLIS,2025-07-06T00:34:48.415266,20,26,intraday_5min,2025-06-10,0.49,2.40,0.43,7.99,75
NSE_EQ|INE017A01032,GESHIP,2025-07-06T00:34:48.483190,20,26,intraday_5min,2025-06-09,1.54,5.71,1.39,13.61,75
NSE_EQ|INE790G01031,SHILPAMED,2025-07-06T00:34:48.556646,20,26,intraday_5min,2025-06-10,4.75,25.55,4.54,66.58,75
NSE_EQ|INE0CT101020,MOL,2025-07-06T00:34:48.627575,20,26,intraday_5min,2025-05-30,0.39,1.04,0.35,2.48,75
NSE_EQ|INE083A01026,MOREPENLAB,2025-07-06T00:34:48.701184,20,26,intraday_5min,2025-06-25,0.22,0.86,0.20,2.77,75
NSE_EQ|INE372C01037,PRECWIRE,2025-07-06T00:34:48.776392,20,26,intraday_5min,2025-06-26,0.72,1.88,0.58,4.53,75
NSE_EQ|INE0PA801013,GHCLTEXTIL,2025-07-06T00:34:48.837086,20,26,intraday_5min,2025-07-01,0.35,0.87,0.23,1.49,75
NSE_EQ|INE399C01030,SUPRAJIT,2025-07-06T00:34:48.897755,20,26,intraday_5min,2025-06-17,1.17,5.60,0.70,9.95,75
NSE_EQ|INE0R4L01018,DENTA,2025-07-06T00:34:48.956935,20,26,intraday_5min,2025-05-30,0.50,3.54,0.40,7.33,75
NSE_EQ|INE176A01028,BATAINDIA,2025-07-06T00:34:49.018499,20,26,intraday_5min,2025-05-30,0.89,8.83,0.79,21.02,75
NSE_EQ|INE737H01014,FIEMIND,2025-07-06T00:34:49.080961,20,26,intraday_5min,2025-05-29,5.24,12.24,4.41,29.01,75
NSE_EQ|INE916U01025,SFL,2025-07-06T00:34:49.141906,20,26,intraday_5min,2025-05-29,0.97,2.76,0.71,6.04,75
NSE_EQ|INE585B01010,MARUTI,2025-07-06T00:34:49.202894,20,26,intraday_5min,2025-05-28,22.57,54.13,19.39,180.49,75
NSE_EQ|INE494B01023,TVSMOTOR,2025-07-06T00:34:49.266920,20,26,intraday_5min,2025-06-25,6.75,26.22,5.44,61.72,75
NSE_EQ|INE064C01022,TRIDENT,2025-07-06T00:34:49.329024,20,26,intraday_5min,2025-06-02,0.05,0.42,0.04,1.22,75
NSE_EQ|INE912H01013,MBLINFRA,2025-07-06T00:34:49.389813,20,26,intraday_5min,2025-07-01,0.16,0.45,0.14,1.18,75
NSE_EQ|INE786A01032,JKLAKSHMI,2025-07-06T00:34:49.450995,20,26,intraday_5min,2025-06-26,0.97,8.22,0.88,18.71,75
NSE_EQ|INE414A01015,MADRASFERT,2025-07-06T00:34:49.514617,20,26,intraday_5min,2025-05-29,0.20,2.11,0.17,8.09,75
NSE_EQ|INF204KC1337,AUTOBEES,2025-07-06T00:34:49.576596,20,26,intraday_5min,2025-07-01,0.35,1.22,0.32,3.06,75
NSE_EQ|INE0LXT01019,REDTAPE,2025-07-06T00:34:49.633086,20,26,intraday_5min,2025-06-02,0.26,1.86,0.21,6.52,75
NSE_EQ|INE162A01010,GIPCL,2025-07-06T00:34:49.693918,20,26,intraday_5min,2025-05-29,0.58,1.46,0.45,3.31,75
NSE_EQ|INE0PT501018,PLATIND,2025-07-06T00:34:49.757106,20,26,intraday_5min,2025-05-27,0.91,1.45,0.85,2.43,56
NSE_EQ|INE073G01016,ASALCBR,2025-07-06T00:34:49.817728,20,26,intraday_5min,2025-05-27,2.11,23.29,1.82,48.52,56
NSE_EQ|INE160A01022,PNB,2025-07-06T00:34:49.877677,20,26,intraday_5min,2025-06-25,0.21,0.58,0.18,1.34,75
NSE_EQ|INE766P01016,MAHLOG,2025-07-06T00:34:49.938750,20,26,intraday_5min,2025-06-24,1.00,5.32,0.80,18.12,75
NSE_EQ|INF204KB19I1,HNGSNGBEES,2025-07-06T00:34:50.003739,20,26,intraday_5min,2025-06-09,0.23,1.41,0.21,4.24,75
NSE_EQ|INF204KB17I5,GOLDBEES,2025-07-06T00:34:50.064362,20,26,intraday_5min,2025-05-30,0.06,0.20,0.06,0.36,75
NSE_EQ|INE640A01023,SKFINDIA,2025-07-06T00:34:50.127358,20,26,intraday_5min,2025-05-28,6.83,38.29,5.11,111.93,75
NSE_EQ|INE814H01011,ADANIPOWER,2025-07-06T00:34:50.185178,20,26,intraday_5min,2025-06-05,1.14,4.48,1.04,13.76,75
NSE_EQ|INE887G01027,GOKEX,2025-07-06T00:34:50.245637,20,26,intraday_5min,2025-05-29,1.57,13.58,1.08,29.41,75
NSE_EQ|INE934S01014,GNA,2025-07-06T00:34:50.308144,20,26,intraday_5min,2025-06-04,0.84,4.48,0.46,10.08,75
NSE_EQ|INE039C01032,JAMNAAUTO,2025-07-06T00:34:50.368197,20,26,intraday_5min,2025-06-23,0.26,0.68,0.20,1.74,75
NSE_EQ|INE401H01017,KKCL,2025-07-06T00:34:50.427498,20,26,intraday_5min,2025-05-30,0.82,2.99,0.67,9.07,75
NSE_EQ|INE603A01013,PRAKASH,2025-07-06T00:34:50.486522,20,26,intraday_5min,2025-06-30,0.49,1.14,0.43,2.18,75
NSE_EQ|INE736A01011,CDSL,2025-07-06T00:34:50.546238,20,26,intraday_5min,2025-06-10,4.73,20.10,4.35,45.49,75
NSE_EQ|INE559A01017,IFBIND,2025-07-06T00:34:50.605997,20,26,intraday_5min,2025-06-18,3.19,15.31,2.48,44.54,75
NSE_EQ|INF204KB16I7,PSUBNKBEES,2025-07-06T00:34:50.664245,20,26,intraday_5min,2025-05-29,0.14,0.33,0.09,0.68,75
NSE_EQ|INE673O01025,TBOTEK,2025-07-06T00:34:50.724979,20,26,intraday_5min,2025-06-19,2.49,13.15,1.78,25.67,75
NSE_EQ|INE201P01022,GRINFRA,2025-07-06T00:34:50.786236,20,26,intraday_5min,2025-05-28,3.46,9.69,3.11,16.26,75
NSE_EQ|INE0GK401011,TATVA,2025-07-06T00:34:50.845523,20,26,intraday_5min,2025-07-01,2.99,9.22,2.57,24.05,75
NSE_EQ|INE646L01027,INDIGO,2025-07-06T00:34:50.906269,20,26,intraday_5min,2025-06-04,10.49,24.67,7.41,49.67,75
NSE_EQ|INE0V6F01027,HYUNDAI,2025-07-06T00:34:50.965468,20,26,intraday_5min,2025-06-05,2.71,11.55,1.57,31.13,75
NSE_EQ|INE050001010,PPL,2025-07-06T00:34:51.027583,20,26,intraday_5min,2025-06-26,1.58,4.38,1.19,7.41,75
NSE_EQ|INE00R701025,DALBHARAT,2025-07-06T00:34:51.089067,20,26,intraday_5min,2025-05-30,5.51,18.38,4.99,58.00,75
NSE_EQ|INE495A01022,DALMIASUG,2025-07-06T00:34:51.146188,20,26,intraday_5min,2025-06-27,1.40,5.10,1.32,12.23,75
NSE_EQ|INE010B01027,ZYDUSLIFE,2025-07-06T00:34:51.206698,20,26,intraday_5min,2025-06-23,1.66,5.86,0.64,11.22,75
NSE_EQ|INE102D01028,GODREJCP,2025-07-06T00:34:51.269717,20,26,intraday_5min,2025-06-04,3.42,8.26,2.38,17.96,75
NSE_EQ|INF204KB15I9,BANKBEES,2025-07-06T00:34:51.331038,20,26,intraday_5min,2025-06-25,0.59,1.30,0.44,3.08,75
NSE_EQ|INE600L01024,LALPATHLAB,2025-07-06T00:34:51.390452,20,26,intraday_5min,2025-06-30,3.83,22.23,2.12,69.56,75
NSE_EQ|INE195J01029,PNCINFRA,2025-07-06T00:34:51.450642,20,26,intraday_5min,2025-06-17,0.62,3.81,0.42,6.63,75
NSE_EQ|INE834M01019,RTNINDIA,2025-07-06T00:34:51.511819,20,26,intraday_5min,2025-05-29,0.18,0.53,0.14,1.53,75
NSE_EQ|INE526E01018,SHRIPISTON,2025-07-06T00:34:51.576302,20,26,intraday_5min,2025-06-26,6.48,27.23,5.25,55.56,75
NSE_EQ|INE848E01016,NHPC,2025-07-06T00:34:51.635099,20,26,intraday_5min,2025-07-01,0.20,0.75,0.18,1.33,75
NSE_EQ|INE0PB301013,SCILAL,2025-07-06T00:34:51.691905,20,26,intraday_5min,2025-06-26,0.15,0.39,0.14,0.67,75
NSE_EQ|INE917I01010,BAJAJ,2025-07-06T00:34:51.750200,20,26,intraday_5min,2025-06-19,19.68,56.88,15.20,112.90,75
NSE_EQ|INE675C01017,CIGNITITEC,2025-07-06T00:34:51.814416,20,26,intraday_5min,2025-06-04,5.34,15.44,4.74,28.66,75
NSE_EQ|INE302A01020,EXIDEIND,2025-07-06T00:34:51.878523,20,26,intraday_5min,2025-06-23,0.65,2.57,0.58,3.92,75
NSE_EQ|INF204KB15V2,ITBEES,2025-07-06T00:34:51.934982,20,26,intraday_5min,2025-05-30,0.07,0.16,0.06,0.38,75
NSE_EQ|INE046A01015,RIIL,2025-07-06T00:34:51.993386,20,26,intraday_5min,2025-07-01,2.27,7.74,2.09,17.17,75
NSE_EQ|INE134E01011,PFC,2025-07-06T00:34:52.056052,20,26,intraday_5min,2025-06-09,1.06,5.39,1.04,14.58,75
NSE_EQ|INF204KC1089,PHARMABEES,2025-07-06T00:34:52.112779,20,26,intraday_5min,2025-06-18,0.03,0.12,0.03,0.33,75
NSE_EQ|INE768C01010,ZYDUSWELL,2025-07-06T00:34:52.174997,20,26,intraday_5min,2025-05-30,4.47,12.90,3.85,29.86,75
NSE_EQ|INE071N01016,EPIGRAL,2025-07-06T00:34:52.234152,20,26,intraday_5min,2025-05-29,5.23,22.83,4.44,55.67,75
NSE_EQ|INE146L01010,KIRLOSENG,2025-07-06T00:34:52.297508,20,26,intraday_5min,2025-06-05,1.28,7.18,1.18,16.83,75
NSE_EQ|INE852O01025,APTUS,2025-07-06T00:34:52.358475,20,26,intraday_5min,2025-06-04,0.86,2.82,0.43,6.77,75
NSE_EQ|INE0KCE01017,EUREKAFORB,2025-07-06T00:34:52.418292,20,26,intraday_5min,2025-06-02,1.22,6.89,0.70,15.89,75
NSE_EQ|INE943D01017,MPSLTD,2025-07-06T00:34:52.477463,20,26,intraday_5min,2025-05-27,8.15,14.27,6.25,28.90,56
NSE_EQ|INE314T01025,GOKULAGRO,2025-07-06T00:34:52.537674,20,26,intraday_5min,2025-05-29,0.59,2.33,0.57,8.79,75
NSE_EQ|INE062D01024,ALICON,2025-07-06T00:34:52.597702,20,26,intraday_5min,2025-06-18,3.22,13.13,2.87,42.83,75
NSE_EQ|INE256C01024,TRIVENI,2025-07-06T00:34:52.660821,20,26,intraday_5min,2025-06-27,0.43,5.31,0.39,9.99,75
NSE_EQ|INE0BY001018,JUBLINGREA,2025-07-06T00:34:52.719923,20,26,intraday_5min,2025-05-27,1.94,3.07,1.59,9.03,56
NSE_EQ|INE0B9K01025,BANSALWIRE,2025-07-06T00:34:52.781153,20,26,intraday_5min,2025-06-05,0.87,3.77,0.54,9.09,75
NSE_EQ|INE05CZ01011,RATNAVEER,2025-07-06T00:34:52.902207,20,26,intraday_5min,2025-06-23,0.41,1.17,0.33,2.95,75
NSE_EQ|INE970X01018,LEMONTREE,2025-07-06T00:34:52.963014,20,26,intraday_5min,2025-05-30,0.33,1.55,0.27,2.99,75
NSE_EQ|INE274F01020,WESTLIFE,2025-07-06T00:34:53.080908,20,26,intraday_5min,2025-06-04,1.42,3.67,1.37,7.93,75
NSE_EQ|INE947Q01028,LAURUSLABS,2025-07-06T00:34:53.198136,20,26,intraday_5min,2025-06-10,2.27,4.42,1.55,8.58,75
NSE_EQ|INE943P01029,AGARWALEYE,2025-07-06T00:34:53.314132,20,26,intraday_5min,2025-06-17,0.30,5.81,0.27,18.95,75
NSE_EQ|INE0NN701020,ATL,2025-07-06T00:34:53.374924,20,26,intraday_5min,2025-06-19,0.11,0.41,0.09,0.68,75
NSE_EQ|INE560K01014,PFS,2025-07-06T00:34:53.435611,20,26,intraday_5min,2025-05-28,0.13,0.34,0.13,0.73,75
NSE_EQ|INE267A01025,HINDZINC,2025-07-06T00:34:53.495181,20,26,intraday_5min,2025-05-27,0.89,3.12,0.47,6.72,56
NSE_EQ|INE545A01024,HEG,2025-07-06T00:34:53.561323,20,26,intraday_5min,2025-06-25,1.28,6.57,1.22,20.49,75
NSE_EQ|INE490G01020,MOIL,2025-07-06T00:34:53.622674,20,26,intraday_5min,2025-06-25,1.02,4.88,0.95,14.28,75
NSE_EQ|INE415A01038,AGI,2025-07-06T00:34:53.739755,20,26,intraday_5min,2025-06-16,2.59,9.24,1.98,28.82,75
NSE_EQ|INE964H01014,SEPC,2025-07-06T00:34:53.858102,20,26,intraday_5min,2025-05-29,0.05,0.19,0.04,0.46,75
NSE_EQ|INE758E01017,JIOFIN,2025-07-06T00:34:53.973228,20,26,intraday_5min,2025-06-04,0.84,3.08,0.77,6.90,75
NSE_EQ|INE522D01027,MANAPPURAM,2025-07-06T00:34:54.092181,20,26,intraday_5min,2025-05-27,0.46,0.77,0.33,1.17,56
NSE_EQ|INE089A01031,DRREDDY,2025-07-06T00:34:54.208350,20,26,intraday_5min,2025-05-27,1.97,5.51,1.82,12.11,56
NSE_EQ|INE456Z01021,MEDIASSIST,2025-07-06T00:34:54.392578,20,26,intraday_5min,2025-05-29,0.97,5.14,0.70,11.02,75
NSE_EQ|INE485C01029,IOLCP,2025-07-06T00:34:54.686171,20,26,intraday_5min,2025-05-29,0.25,1.31,0.23,3.69,75
NSE_EQ|INE771A01026,MIRZAINT,2025-07-06T00:34:54.745385,20,26,intraday_5min,2025-06-06,0.13,0.23,0.10,0.36,75
NSE_EQ|INE070A01015,SHREECEM,2025-07-06T00:34:54.804761,20,26,intraday_5min,2025-06-23,62.44,220.08,44.44,671.48,75
NSE_EQ|INE982J01020,PAYTM,2025-07-06T00:34:55.322815,20,26,intraday_5min,2025-05-28,3.23,6.56,2.54,11.38,75
NSE_EQ|INE500A01029,DCW,2025-07-06T00:34:55.391788,20,26,intraday_5min,2025-05-30,0.25,0.68,0.22,1.87,75
NSE_EQ|INE009A01021,INFY,2025-07-06T00:34:55.461665,20,26,intraday_5min,2025-06-09,3.28,11.80,2.66,41.62,75
NSE_EQ|INE962Y01021,IRCON,2025-07-06T00:34:55.527758,20,26,intraday_5min,2025-06-26,0.57,1.71,0.49,3.04,75
NSE_EQ|INE500L01026,SHK,2025-07-06T00:34:55.597217,20,26,intraday_5min,2025-06-04,0.73,1.89,0.63,4.91,75
NSE_EQ|INE066O01014,WONDERLA,2025-07-06T00:34:55.667568,20,26,intraday_5min,2025-06-02,1.36,5.07,1.08,11.04,75
NSE_EQ|INE177A01018,INGERRAND,2025-07-06T00:34:55.739200,20,26,intraday_5min,2025-06-10,5.41,20.00,5.07,47.91,75
NSE_EQ|INE048G01026,NAVINFLUOR,2025-07-06T00:34:55.804182,20,26,intraday_5min,2025-05-29,5.40,28.26,4.92,73.97,75
NSE_EQ|INE390H01020,KAMDHENU,2025-07-06T00:34:55.865319,20,26,intraday_5min,2025-06-06,0.15,0.24,0.11,0.38,75
NSE_EQ|INE161A01038,NIITLTD,2025-07-06T00:34:55.927046,20,26,intraday_5min,2025-06-26,0.44,1.21,0.26,2.04,75
NSE_EQ|INE633B01018,POLYPLEX,2025-07-06T00:34:55.987397,20,26,intraday_5min,2025-07-01,3.14,12.40,2.74,33.29,75
NSE_EQ|INE575P01011,STARHEALTH,2025-07-06T00:34:56.047867,20,26,intraday_5min,2025-06-05,0.75,5.09,0.60,11.61,75
NSE_EQ|INE205C01021,POLYMED,2025-07-06T00:34:56.111411,20,26,intraday_5min,2025-05-28,3.69,15.29,3.39,43.05,75
NSE_EQ|INE810G01011,SHYAMMETL,2025-07-06T00:34:56.171615,20,26,intraday_5min,2025-05-27,1.80,5.88,1.35,13.08,56
NSE_EQ|INF174KA1HJ8,GOLD1,2025-07-06T00:34:56.232831,20,26,intraday_5min,2025-06-27,0.09,0.63,0.07,2.19,75
NSE_EQ|INE883F01010,AADHARHFC,2025-07-06T00:34:56.289929,20,26,intraday_5min,2025-05-27,0.51,1.74,0.42,3.85,56
NSE_EQ|INE761H01022,PAGEIND,2025-07-06T00:34:56.349712,20,26,intraday_5min,2025-06-02,84.72,365.08,63.40,712.52,75
NSE_EQ|INE918Z01012,KAYNES,2025-07-06T00:34:56.408283,20,26,intraday_5min,2025-05-30,7.88,28.28,6.97,65.30,75
NSE_EQ|INE749A01030,JINDALSTEL,2025-07-06T00:34:56.470395,20,26,intraday_5min,2025-05-27,1.66,5.11,1.28,10.84,56
NSE_EQ|INE342J01019,ZFCVINDIA,2025-07-06T00:34:56.530088,20,26,intraday_5min,2025-06-18,22.51,78.11,19.18,230.16,75
NSE_EQ|INE171Z01026,BDL,2025-07-06T00:34:56.589710,20,26,intraday_5min,2025-05-29,8.29,21.12,7.41,63.71,75
NSE_EQ|INE138Y01010,KFINTECH,2025-07-06T00:34:56.647841,20,26,intraday_5min,2025-05-29,2.41,5.57,2.10,13.06,75
NSE_EQ|INE0DUT01020,INNOVACAP,2025-07-06T00:34:56.707562,20,26,intraday_5min,2025-06-27,2.92,7.13,2.80,13.30,75
NSE_EQ|INE531E01026,HINDCOPPER,2025-07-06T00:34:56.769445,20,26,intraday_5min,2025-05-29,0.87,4.43,0.79,12.09,75
NSE_EQ|INE483C01032,TANLA,2025-07-06T00:34:56.835708,20,26,intraday_5min,2025-05-29,1.70,4.40,1.54,7.86,75
NSE_EQ|INE385C01021,SARDAEN,2025-07-06T00:34:56.904036,20,26,intraday_5min,2025-06-02,0.90,2.11,0.69,4.37,75
NSE_EQ|INE034S01021,ARVSMART,2025-07-06T00:34:56.964688,20,26,intraday_5min,2025-06-04,2.06,6.32,1.81,10.90,75
NSE_EQ|INE823G01014,JKCEMENT,2025-07-06T00:34:57.025509,20,26,intraday_5min,2025-06-10,7.30,38.73,6.76,87.79,75
NSE_EQ|INE615I01010,GLOBUSSPR,2025-07-06T00:34:57.085741,20,26,intraday_5min,2025-06-27,2.36,5.06,2.27,10.96,75
NSE_EQ|INE377Y01014,BAJAJHFL,2025-07-06T00:34:57.144635,20,26,intraday_5min,2025-05-28,0.18,0.41,0.15,0.92,75
NSE_EQ|INE987B01026,NATCOPHARM,2025-07-06T00:34:57.203751,20,26,intraday_5min,2025-06-09,1.55,6.02,0.45,14.93,75
NSE_EQ|INE386C01029,ASTRAMICRO,2025-07-06T00:34:57.264477,20,26,intraday_5min,2025-06-10,4.41,18.74,3.99,54.30,75
NSE_EQ|INE767A01016,AARTIDRUGS,2025-07-06T00:34:57.324727,20,26,intraday_5min,2025-06-06,1.33,3.53,1.14,7.62,75
NSE_EQ|INE754X01016,AARVI,2025-07-06T00:34:57.382547,20,26,intraday_5min,2025-05-27,0.02,1.08,0.01,2.84,56
NSE_EQ|INE710A01016,VSTIND,2025-07-06T00:34:57.442863,20,26,intraday_5min,2025-05-27,0.32,0.85,0.29,4.57,56
NSE_EQ|INE343G01021,BHARTIHEXA,2025-07-06T00:34:57.501580,20,26,intraday_5min,2025-06-10,2.61,12.32,2.17,40.77,75
NSE_EQ|INE481Y01014,GICRE,2025-07-06T00:34:57.564730,20,26,intraday_5min,2025-06-26,0.50,3.21,0.44,9.36,75
NSE_EQ|INE797F01020,JUBLFOOD,2025-07-06T00:34:57.626498,20,26,intraday_5min,2025-07-01,2.16,7.83,1.96,21.90,75
NSE_EQ|INE0CU601026,GMRP&UI,2025-07-06T00:34:57.685253,20,26,intraday_5min,2025-06-04,0.16,0.99,0.09,3.20,75
NSE_EQ|INF204KC1402,SILVERBEES,2025-07-06T00:34:57.744592,20,26,intraday_5min,2025-05-29,0.12,0.38,0.08,0.83,75
NSE_EQ|INF109KC15I8,BANKIETF,2025-07-06T00:34:57.807383,20,26,intraday_5min,2025-06-27,0.07,0.25,0.06,0.69,75
NSE_EQ|INE143A01010,OSWALGREEN,2025-07-06T00:34:57.864788,20,26,intraday_5min,2025-06-04,0.18,0.92,0.13,3.73,75
NSE_EQ|INE811K01011,PRESTIGE,2025-07-06T00:34:57.924860,20,26,intraday_5min,2025-06-11,5.51,16.80,4.86,33.85,75
NSE_EQ|INE451A01017,FORCEMOT,2025-07-06T00:34:57.984006,20,26,intraday_5min,2025-06-10,50.29,294.85,36.29,728.69,75
NSE_EQ|INE109C01017,ARMANFIN,2025-07-06T00:34:58.046853,20,26,intraday_5min,2025-06-17,5.97,30.77,5.52,74.44,75
NSE_EQ|INE180A01020,MFSL,2025-07-06T00:34:58.106771,20,26,intraday_5min,2025-05-28,3.95,10.72,2.88,22.19,75
NSE_EQ|INE903U01023,SIGNATURE,2025-07-06T00:34:58.170101,20,26,intraday_5min,2025-06-30,4.01,12.05,3.58,26.84,75
NSE_EQ|INE099Z01011,MIDHANI,2025-07-06T00:34:58.245437,20,26,intraday_5min,2025-07-01,1.42,4.75,1.28,12.83,75
NSE_EQ|INE351F01018,JPPOWER,2025-07-06T00:34:58.305581,20,26,intraday_5min,2025-06-23,0.06,0.17,0.05,0.42,75
NSE_EQ|INE420C01059,PAISALO,2025-07-06T00:34:58.365741,20,26,intraday_5min,2025-05-29,0.09,0.21,0.08,0.47,75
NSE_EQ|INE634S01028,MANKIND,2025-07-06T00:34:58.426182,20,26,intraday_5min,2025-06-30,4.15,13.78,3.76,34.97,75
NSE_EQ|INE619A01035,PATANJALI,2025-07-06T00:34:58.486463,20,26,intraday_5min,2025-06-23,1.44,13.31,1.20,54.39,75
NSE_EQ|INE465A01025,BHARATFORG,2025-07-06T00:34:58.551537,20,26,intraday_5min,2025-06-26,4.26,9.59,2.48,17.51,75
NSE_EQ|INE102I01027,ADSL,2025-07-06T00:34:58.614225,20,26,intraday_5min,2025-06-30,0.41,1.38,0.32,3.93,75
