
=== 1st Entry: Top Performing Stocks (min 5 trades) ===
          name direction    trend  total_trades  winning_trades  avg_pnl  win_rate  total_pnl
0   JAICORPLTD     SHORT  BEARISH            43            23.0  1726.22     53.49   74227.54
1       APOLLO      LONG  BULLISH             8             5.0  1835.21     62.50   14681.70
2        KITEX     SHORT  BULLISH             5             4.0  2739.43     80.00   13697.17
3      RAILTEL      LONG  BULLISH             5             3.0  2737.35     60.00   13686.76
4       FUSION      LONG  BULLISH             7             4.0  1836.45     57.14   12855.16
5      APTECHT     SHORT  BEARISH            15            10.0   149.30     66.67    2239.45
6      NIFTY50     SHORT  BEARISH            28            15.0    51.44     53.57    1440.44
7   SANGHVIMOV      LONG  BULLISH             7             5.0   194.96     71.43    1364.72
8   UMAEXPORTS      LONG  BEARISH             5             3.0   258.67     60.00    1293.36
9   SHAREINDIA     SHORT  BEARISH            17             9.0    68.19     52.94    1159.23
10     TFCILTD     SHORT  BEARISH            11             7.0    80.11     63.64     881.21
11  JISLJALEQS      LONG  BEARISH             6             4.0   123.20     66.67     739.17
12  TRITURBINE     SHORT  BEARISH             8             5.0    91.77     62.50     734.18
13     CARRARO     SHORT  BEARISH            11             6.0    59.68     54.55     656.48
14        FACT      LONG  BULLISH             5             3.0    25.01     60.00     125.04
15  ASIANPAINT     SHORT  BEARISH             9             5.0    13.23     55.56     119.11
16  QUADFUTURE      LONG  BEARISH             7             4.0   -10.73     57.14     -75.14

=== 2:30 Entry: Top Performing Stocks (min 5 trades) ===
           name direction    trend  total_trades  winning_trades  avg_pnl  win_rate  total_pnl
0    KALAMANDIR     SHORT  BEARISH            27            15.0    86.00     55.56    2322.10
1        JTLIND     SHORT  BEARISH            21            11.0   108.78     52.38    2284.43
2    SWANENERGY     SHORT  BEARISH            38            23.0    59.36     60.53    2255.58
3    JAICORPLTD     SHORT  BEARISH            40            25.0    49.19     62.50    1967.48
4      FIRSTCRY      LONG  BEARISH            22            13.0    87.96     59.09    1935.16
5        TVSSCS     SHORT  BEARISH            35            23.0    49.07     65.71    1717.49
6      PARADEEP      LONG  BEARISH            10             6.0   109.50     60.00    1095.04
7      SURYODAY     SHORT  BULLISH             9             8.0   119.34     88.89    1074.08
8         EMBDL     SHORT  BEARISH            23            14.0    45.49     60.87    1046.28
9      PARADEEP     SHORT  BEARISH            19            12.0    49.21     63.16     935.05
10         FACT      LONG  BULLISH             5             5.0   182.20    100.00     911.00
11      STLTECH     SHORT  BEARISH            22            13.0    41.35     59.09     909.77
12     FIRSTCRY     SHORT  BEARISH            24            13.0    37.74     54.17     905.77
13    INOXGREEN     SHORT  BULLISH             8             6.0   111.66     75.00     893.30
14   TIMETECHNO     SHORT  BEARISH            11             8.0    81.05     72.73     891.55
15          KRN     SHORT  BEARISH            12            10.0    73.55     83.33     882.56
16      CARRARO     SHORT  BULLISH             7             5.0   122.61     71.43     858.30
17      TFCILTD     SHORT  BEARISH            14             9.0    56.94     64.29     797.16
18   UMAEXPORTS     SHORT  BEARISH            16            10.0    48.66     62.50     778.59
19   STYLEBAAZA     SHORT  BULLISH             7             5.0   104.14     71.43     728.98
20          KEC     SHORT  BEARISH             9             7.0    80.44     77.78     724.00
21       ZAGGLE     SHORT  BULLISH             5             3.0   144.45     60.00     722.23
22          RBA      LONG  BULLISH             6             4.0   117.25     66.67     703.52
23     PARADEEP     SHORT  BULLISH            12             7.0    54.27     58.33     651.24
24  BAJAJFINSRV      LONG  BULLISH             5             5.0   123.06    100.00     615.29
25    SARLAPOLY     SHORT  BULLISH             9             5.0    67.37     55.56     606.30
26   TRANSRAILL     SHORT  BEARISH             7             5.0    78.45     71.43     549.13
27       ZAGGLE      LONG  BULLISH             7             5.0    77.04     71.43     539.29
28         ICIL     SHORT  BULLISH             6             4.0    87.81     66.67     526.85
29      CARRARO     SHORT  BEARISH            27            14.0    19.28     51.85     520.52
30          ACC     SHORT  BEARISH             7             5.0    71.62     71.43     501.32
31        EMBDL     SHORT  BULLISH            11             6.0    43.52     54.55     478.72
32       POLICY      LONG  BULLISH             9             5.0    51.97     55.56     467.72
33   QUADFUTURE     SHORT  BEARISH             8             5.0    52.45     62.50     419.59
34   QUADFUTURE     SHORT  BULLISH             8             6.0    50.48     75.00     403.87
35     NORTHARC     SHORT  BULLISH            13             7.0    30.01     53.85     390.17
36     AEROFLEX     SHORT  BEARISH             8             5.0    48.62     62.50     388.92
37       JTLIND      LONG  BULLISH             7             5.0    54.50     71.43     381.47
38      APTECHT     SHORT  BULLISH             5             3.0    74.60     60.00     372.98
39         EMIL     SHORT  BULLISH             7             4.0    51.10     57.14     357.72
40       GARUDA     SHORT  BEARISH             7             5.0    48.29     71.43     338.06
41          BLS     SHORT  BEARISH             5             4.0    66.12     80.00     330.60
42       POLICY     SHORT  BULLISH             5             3.0    65.43     60.00     327.17
43        KITEX      LONG  BEARISH             7             4.0    45.20     57.14     316.41
44  BAJAJFINSRV     SHORT  BULLISH             7             5.0    41.62     71.43     291.35
45       AUBANK      LONG  BULLISH             5             3.0    44.58     60.00     222.91
46     SURYODAY      LONG  BULLISH             5             4.0    40.50     80.00     202.52
47          ACC      LONG  BULLISH             5             3.0    35.57     60.00     177.85
48        EMBDL      LONG  BULLISH             5             3.0    33.70     60.00     168.52
49        KITEX      LONG  BULLISH             5             3.0    26.40     60.00     132.00
50   ASIANPAINT      LONG  BULLISH            13             8.0     9.61     61.54     124.88
51     GPTINFRA     SHORT  BULLISH             7             5.0    16.07     71.43     112.49

=== Top Performing Stocks by EntryTimeString (min 5 trades) ===

--- EntryTimeString: 09:20 ---
      name trade_type direction   trend  total_trades  winning_trades  avg_pnl  win_rate  total_pnl
    ELECON      09:20      LONG BULLISH             5             3.0  1780.86     60.00    8904.30
    VIPIND      09:20      LONG BULLISH             6             3.0  1350.09     50.00    8100.54
     KITEX      09:20     SHORT BULLISH             5             3.0  1265.66     60.00    6328.30
JAICORPLTD      09:20     SHORT BEARISH            43            17.0  1194.25     39.53   51352.63
    FUSION      09:20     SHORT BULLISH            12             5.0  1116.70     41.67   13400.43
 JINDALSAW      09:20     SHORT BEARISH             5             2.0  1070.27     40.00    5351.36
   RKFORGE      09:20      LONG BEARISH             7             4.0   796.77     57.14    5577.42
    SWIGGY      09:20     SHORT BEARISH            10             4.0   775.23     40.00    7752.28
 BANKNIFTY      09:20      LONG BULLISH            16             7.0   739.94     43.75   11838.96
WALCHANNAG      09:20      LONG BULLISH            10             4.0   699.68     40.00    6996.77
   STLTECH      09:20     SHORT BEARISH            17             6.0   608.75     35.29   10348.71
 INOXGREEN      09:20      LONG BEARISH            17             3.0   540.81     17.65    9193.77
 INOXGREEN      09:20     SHORT BULLISH            14             5.0   536.07     35.71    7505.01
   NIFTY50      09:20     SHORT BULLISH            16             7.0   473.29     43.75    7572.69
   NIFTY50      09:20      LONG BULLISH            12             7.0   468.45     58.33    5621.45
   RKFORGE      09:20     SHORT BEARISH            11             3.0   417.16     27.27    4588.77
WALCHANNAG      09:20     SHORT BULLISH             8             2.0   375.19     25.00    3001.48
    FUSION      09:20     SHORT BEARISH            23             4.0   364.29     17.39    8378.64
    APOLLO      09:20      LONG BULLISH             5             2.0   356.12     40.00    1780.62
KALAMANDIR      09:20      LONG BEARISH            18             7.0   343.34     38.89    6180.10
 INOXGREEN      09:20     SHORT BEARISH            25             8.0   317.38     32.00    7934.62
WALCHANNAG      09:20     SHORT BEARISH            17             6.0   302.55     35.29    5143.36
 BANKNIFTY      09:20      LONG BEARISH            17             8.0   278.95     47.06    4742.12
   NIFTY50      09:20      LONG BEARISH            21             8.0   276.74     38.10    5811.53
 BANKNIFTY      09:20     SHORT BULLISH            15             5.0   267.85     33.33    4017.71
     EMBDL      09:20     SHORT BEARISH            24             7.0   253.60     29.17    6086.36
       KRN      09:20     SHORT BEARISH            12             5.0   216.64     41.67    2599.73
 JINDWORLD      09:20     SHORT BEARISH             7             2.0   160.29     28.57    1122.06
  IIFLCAPS      09:20      LONG BULLISH             5             1.0   141.48     20.00     707.41
     EMBDL      09:20      LONG BEARISH            17             5.0   137.73     29.41    2341.37
 JAIBALAJI      09:20      LONG BEARISH             6             1.0   135.08     16.67     810.47
     EMBDL      09:20     SHORT BULLISH             8             1.0   115.13     12.50     921.00
JAICORPLTD      09:20      LONG BEARISH            24             5.0    92.82     20.83    2227.67
     KITEX      09:20      LONG BEARISH            17             4.0    88.28     23.53    1500.70
 BANKNIFTY      09:20     SHORT BEARISH            26             7.0    47.78     26.92    1242.23
KALAMANDIR      09:20     SHORT BEARISH            29             6.0   -10.29     20.69    -298.31
MOTILALOFS      09:20      LONG BULLISH             5             1.0   -21.71     20.00    -108.55
   NIFTY50      09:20     SHORT BEARISH            25            11.0   -28.84     44.00    -721.04
QUADFUTURE      09:20      LONG BEARISH             6             3.0   -35.25     50.00    -211.47
 JAIBALAJI      09:20     SHORT BEARISH             6             1.0   -41.64     16.67    -249.83
    RALLIS      09:20     SHORT BULLISH             6             2.0   -50.78     33.33    -304.66
    TAJGVK      09:20     SHORT BEARISH             7             1.0   -72.19     14.29    -505.33
 INOXGREEN      09:20      LONG BULLISH            12             2.0  -122.25     16.67   -1467.04
    FUSION      09:20      LONG BEARISH            12             2.0  -141.02     16.67   -1692.27
   STLTECH      09:20      LONG BEARISH            17             1.0  -169.89      5.88   -2888.21
       KRN      09:20      LONG BEARISH             9             2.0  -240.16     22.22   -2161.42
WALCHANNAG      09:20      LONG BEARISH            16             5.0  -271.26     31.25   -4340.17
    SWIGGY      09:20      LONG BEARISH             5             0.0  -299.63      0.00   -1498.13
    FUSION      09:20      LONG BULLISH             6             0.0  -341.52      0.00   -2049.10
     EMBDL      09:20      LONG BULLISH            10             1.0  -349.38     10.00   -3493.78
QUADFUTURE      09:20      LONG BULLISH             8             1.0  -372.75     12.50   -2982.01
 PREMEXPLN      09:20     SHORT BULLISH             6             1.0  -415.86     16.67   -2495.15
     KITEX      09:20     SHORT BEARISH            10             1.0  -447.79     10.00   -4477.85
LLOYDSENGG      09:20      LONG BEARISH             5             0.0  -500.01      0.00   -2500.05

--- EntryTimeString: 10:15 ---
      name trade_type direction   trend  total_trades  winning_trades  avg_pnl  win_rate  total_pnl
    TAJGVK      10:15     SHORT BEARISH             5             3.0  1865.56     60.00    9327.82
MOTILALOFS      10:15      LONG BULLISH             5             4.0  1764.41     80.00    8822.06
LLOYDSENGG      10:15     SHORT BEARISH             5             2.0   929.80     40.00    4649.02
    RALLIS      10:15     SHORT BULLISH             5             2.0   928.74     40.00    4643.70
WALCHANNAG      10:15     SHORT BEARISH            17             4.0   788.19     23.53   13399.19
    VIPIND      10:15     SHORT BULLISH             5             2.0   756.24     40.00    3781.20
 INOXGREEN      10:15     SHORT BULLISH            12             7.0   717.74     58.33    8612.86
WALCHANNAG      10:15     SHORT BULLISH            12             4.0   529.82     33.33    6357.83
     EMBDL      10:15      LONG BULLISH            11             5.0   502.74     45.45    5530.16
KALAMANDIR      10:15     SHORT BEARISH            22            12.0   410.29     54.55    9026.30
    FUSION      10:15     SHORT BEARISH            19             5.0   403.50     26.32    7666.47
     KITEX      10:15     SHORT BEARISH            11             4.0   380.95     36.36    4190.50
JAICORPLTD      10:15     SHORT BEARISH            36            10.0   274.25     27.78    9872.85
     KITEX      10:15     SHORT BULLISH             6             1.0   270.09     16.67    1620.51
   NIFTY50      10:15     SHORT BULLISH             9             2.0   257.58     22.22    2318.19
 BANKNIFTY      10:15     SHORT BEARISH            12             4.0   232.89     33.33    2794.66
   NIFTY50      10:15      LONG BULLISH            19             6.0   231.53     31.58    4399.10
     EMBDL      10:15     SHORT BULLISH             7             2.0   223.55     28.57    1564.82
   NIFTY50      10:15      LONG BEARISH            27            11.0   208.20     40.74    5621.39
   STLTECH      10:15     SHORT BEARISH            14             5.0   203.08     35.71    2843.15
JAICORPLTD      10:15      LONG BEARISH            29            10.0   189.18     34.48    5486.12
     EMBDL      10:15     SHORT BEARISH            19             7.0   175.45     36.84    3333.62
 INOXGREEN      10:15      LONG BEARISH            22             5.0   165.62     22.73    3643.66
    SWIGGY      10:15     SHORT BEARISH             9             3.0   130.08     33.33    1170.73
 BANKNIFTY      10:15     SHORT BULLISH            15             6.0   122.95     40.00    1844.28
   STLTECH      10:15      LONG BEARISH            20             6.0   108.22     30.00    2164.39
 JAIBALAJI      10:15     SHORT BEARISH             5             2.0    91.73     40.00     458.66
WALCHANNAG      10:15      LONG BEARISH            14             3.0    77.74     21.43    1088.38
 INOXGREEN      10:15     SHORT BEARISH            19             3.0    67.83     15.79    1288.78
 INOXGREEN      10:15      LONG BULLISH            15             4.0    48.98     26.67     734.73
    TAJGVK      10:15      LONG BEARISH             5             2.0    33.13     40.00     165.67
   NIFTY50      10:15     SHORT BEARISH            19             6.0   -15.90     31.58    -302.19
   RKFORGE      10:15     SHORT BEARISH            11             3.0   -79.17     27.27    -870.82
    FUSION      10:15      LONG BEARISH            17             2.0   -84.40     11.76   -1434.75
KALAMANDIR      10:15      LONG BEARISH            23             3.0   -95.19     13.04   -2189.37
 BANKNIFTY      10:15      LONG BULLISH            15             4.0  -140.33     26.67   -2104.90
WALCHANNAG      10:15      LONG BULLISH             5             1.0  -145.13     20.00    -725.65
       KRN      10:15     SHORT BEARISH            11             2.0  -159.27     18.18   -1751.98
 BANKNIFTY      10:15      LONG BEARISH            32             9.0  -161.03     28.13   -5152.87
 JINDWORLD      10:15     SHORT BEARISH             7             2.0  -203.29     28.57   -1423.05
   RKFORGE      10:15      LONG BEARISH             9             1.0  -217.07     11.11   -1953.67
 PREMEXPLN      10:15     SHORT BULLISH             6             1.0  -227.61     16.67   -1365.65
     EMBDL      10:15      LONG BEARISH            23             2.0  -270.05      8.70   -6211.25
 JAIBALAJI      10:15      LONG BEARISH             7             2.0  -315.35     28.57   -2207.44
    FUSION      10:15      LONG BULLISH            12             1.0  -332.81      8.33   -3993.74
       KRN      10:15      LONG BEARISH            11             2.0  -365.53     18.18   -4020.79
     KITEX      10:15      LONG BEARISH            12             2.0  -373.14     16.67   -4477.70
    SWIGGY      10:15      LONG BEARISH             6             0.0  -416.62      0.00   -2499.70
QUADFUTURE      10:15      LONG BEARISH             8             1.0  -429.93     12.50   -3439.40
QUADFUTURE      10:15      LONG BULLISH             8             0.0  -499.58      0.00   -3996.65
 JINDALSAW      10:15      LONG BEARISH             5             0.0  -499.95      0.00   -2499.74
    FUSION      10:15     SHORT BULLISH             5             0.0  -500.08      0.00   -2500.42

--- EntryTimeString: 11:15 ---
      name trade_type direction   trend  total_trades  winning_trades  avg_pnl  win_rate  total_pnl
     KITEX      11:15      LONG BULLISH             5             4.0  1578.75     80.00    7893.76
  DCXINDIA      11:15     SHORT BULLISH             5             2.0  1429.27     40.00    7146.37
    FUSION      11:15     SHORT BULLISH             7             5.0  1225.21     71.43    8576.49
WALCHANNAG      11:15      LONG BEARISH            11             5.0  1171.32     45.45   12884.57
MOTILALOFS      11:15      LONG BULLISH             6             3.0  1063.58     50.00    6381.45
    FUSION      11:15      LONG BULLISH            11             4.0  1048.69     36.36   11535.60
WALCHANNAG      11:15     SHORT BEARISH            19             8.0   828.49     42.11   15741.24
    FUSION      11:15     SHORT BEARISH            16             9.0   680.67     56.25   10890.73
WALCHANNAG      11:15     SHORT BULLISH            12             3.0   635.92     25.00    7631.07
    VIPIND      11:15     SHORT BULLISH             5             2.0   612.22     40.00    3061.11
QUADFUTURE      11:15     SHORT BULLISH             6             4.0   431.84     66.67    2591.01
JAICORPLTD      11:15      LONG BEARISH            29            10.0   391.56     34.48   11355.25
    TAJGVK      11:15      LONG BEARISH             7             1.0   376.63     14.29    2636.39
JAICORPLTD      11:15     SHORT BEARISH            31            12.0   352.05     38.71   10913.51
 BANKNIFTY      11:15      LONG BULLISH            13             5.0   347.89     38.46    4522.55
KALAMANDIR      11:15     SHORT BULLISH             5             2.0   345.41     40.00    1727.04
   STLTECH      11:15     SHORT BEARISH            21             9.0   302.57     42.86    6353.97
     KITEX      11:15     SHORT BEARISH            10             4.0   249.11     40.00    2491.13
 BANKNIFTY      11:15     SHORT BULLISH            17             7.0   244.22     41.18    4151.80
    SWIGGY      11:15     SHORT BEARISH            11             4.0   240.39     36.36    2644.25
KALAMANDIR      11:15     SHORT BEARISH            19             9.0   202.45     47.37    3846.62
 JINDALSAW      11:15     SHORT BEARISH             5             2.0   156.84     40.00     784.22
QUADFUTURE      11:15     SHORT BEARISH             8             3.0   127.51     37.50    1020.08
   RKFORGE      11:15     SHORT BEARISH            12             6.0   122.15     50.00    1465.84
    RALLIS      11:15     SHORT BULLISH             6             3.0    89.53     50.00     537.19
     EMBDL      11:15     SHORT BEARISH            26            11.0    82.50     42.31    2144.88
       KRN      11:15     SHORT BEARISH            17             7.0    79.04     41.18    1343.70
   NIFTY50      11:15      LONG BEARISH            22             9.0    68.55     40.91    1508.11
   NIFTY50      11:15      LONG BULLISH            13             3.0    46.25     23.08     601.21
 JAIBALAJI      11:15     SHORT BEARISH            10             4.0    21.20     40.00     212.02
 BANKNIFTY      11:15     SHORT BEARISH            27             8.0    -6.37     29.63    -171.88
 INOXGREEN      11:15      LONG BULLISH            14             2.0   -29.69     14.29    -415.71
    FUSION      11:15      LONG BEARISH            18             3.0   -33.98     16.67    -611.64
 BANKNIFTY      11:15      LONG BEARISH            17             4.0   -92.34     23.53   -1569.71
   RKFORGE      11:15      LONG BEARISH             8             2.0  -102.60     25.00    -820.80
 INOXGREEN      11:15     SHORT BEARISH            18             5.0  -122.79     27.78   -2210.28
     EMBDL      11:15      LONG BEARISH            16             4.0  -145.39     25.00   -2326.16
   NIFTY50      11:15     SHORT BEARISH            24             5.0  -148.41     20.83   -3561.73
   NIFTY50      11:15     SHORT BULLISH            15             4.0  -152.17     26.67   -2282.55
 INOXGREEN      11:15     SHORT BULLISH            12             2.0  -161.65     16.67   -1939.84
     EMBDL      11:15      LONG BULLISH            12             2.0  -202.71     16.67   -2432.46
KALAMANDIR      11:15      LONG BEARISH            26             3.0  -274.97     11.54   -7149.28
     KITEX      11:15      LONG BEARISH            15             4.0  -297.80     26.67   -4467.07
       KRN      11:15      LONG BEARISH             5             2.0  -299.26     40.00   -1496.29
     EMBDL      11:15     SHORT BULLISH             6             1.0  -338.42     16.67   -2030.54
 INOXGREEN      11:15      LONG BEARISH            24             5.0  -359.95     20.83   -8638.71
   STLTECH      11:15      LONG BEARISH            13             1.0  -387.67      7.69   -5039.75
QUADFUTURE      11:15      LONG BULLISH             5             0.0  -399.41      0.00   -1997.07
WALCHANNAG      11:15      LONG BULLISH             5             0.0  -499.94      0.00   -2499.68
    APOLLO      11:15     SHORT BULLISH             6             0.0  -499.98      0.00   -2999.90
 JINDWORLD      11:15     SHORT BEARISH             5             0.0  -500.08      0.00   -2500.39
 PREMEXPLN      11:15      LONG BULLISH             5             0.0  -500.13      0.00   -2500.63

--- EntryTimeString: 12:15 ---
      name trade_type direction   trend  total_trades  winning_trades  avg_pnl  win_rate  total_pnl
    TAJGVK      12:15      LONG BEARISH             6             2.0  1258.33     33.33    7549.96
    VIPIND      12:15     SHORT BULLISH             5             3.0  1189.49     60.00    5947.45
 INOXGREEN      12:15     SHORT BULLISH            12             8.0   909.49     66.67   10913.87
  IIFLCAPS      12:15     SHORT BULLISH             5             2.0   888.16     40.00    4440.78
    SWIGGY      12:15     SHORT BEARISH             7             4.0   734.17     57.14    5139.18
WALCHANNAG      12:15     SHORT BEARISH            18             8.0   723.47     44.44   13022.50
 JINDWORLD      12:15     SHORT BEARISH             5             3.0   715.13     60.00    3575.65
    SWIGGY      12:15      LONG BEARISH             8             5.0   597.92     62.50    4783.39
QUADFUTURE      12:15     SHORT BEARISH             5             4.0   554.19     80.00    2770.95
    FUSION      12:15     SHORT BULLISH             6             3.0   478.88     50.00    2873.26
 PREMEXPLN      12:15      LONG BULLISH             7             2.0   436.38     28.57    3054.64
    FUSION      12:15     SHORT BEARISH            20             8.0   406.63     40.00    8132.50
     KITEX      12:15      LONG BEARISH            12             4.0   376.98     33.33    4523.72
   NIFTY50      12:15      LONG BULLISH            16             8.0   310.96     50.00    4975.31
KALAMANDIR      12:15     SHORT BEARISH            24            10.0   288.04     41.67    6912.88
KALAMANDIR      12:15      LONG BEARISH            24             6.0   279.75     25.00    6713.95
 BANKNIFTY      12:15      LONG BULLISH            14             7.0   220.08     50.00    3081.07
     EMBDL      12:15      LONG BEARISH            18             6.0   195.54     33.33    3519.72
WALCHANNAG      12:15     SHORT BULLISH             8             2.0   170.45     25.00    1363.63
     EMBDL      12:15     SHORT BEARISH            25            10.0   168.97     40.00    4224.13
   STLTECH      12:15     SHORT BEARISH            22             9.0   159.60     40.91    3511.30
MOTILALOFS      12:15     SHORT BULLISH             6             2.0   148.61     33.33     891.66
JAICORPLTD      12:15     SHORT BEARISH            31            10.0   135.09     32.26    4187.81
WALCHANNAG      12:15      LONG BULLISH            10             3.0   117.60     30.00    1176.01
     KITEX      12:15     SHORT BEARISH            13             4.0   109.09     30.77    1418.21
 JAIBALAJI      12:15      LONG BEARISH             8             3.0   104.60     37.50     836.77
       KRN      12:15     SHORT BEARISH             9             4.0    76.86     44.44     691.70
 INOXGREEN      12:15     SHORT BEARISH            23             8.0    67.13     34.78    1543.92
   NIFTY50      12:15     SHORT BULLISH            13             7.0    18.73     53.85     243.46
JAICORPLTD      12:15      LONG BEARISH            25             6.0    -8.75     24.00    -218.71
 BANKNIFTY      12:15     SHORT BEARISH            17             6.0   -38.74     35.29    -658.55
   NIFTY50      12:15     SHORT BEARISH            22             7.0   -39.07     31.82    -859.60
 BANKNIFTY      12:15     SHORT BULLISH            16             6.0   -61.07     37.50    -977.12
 BANKNIFTY      12:15      LONG BEARISH            27            10.0   -78.00     37.04   -2106.10
   NIFTY50      12:15      LONG BEARISH            23             7.0  -133.80     30.43   -3077.38
 INOXGREEN      12:15      LONG BEARISH            19             4.0  -139.21     21.05   -2644.94
QUADFUTURE      12:15     SHORT BULLISH             6             1.0  -144.02     16.67    -864.13
    FUSION      12:15      LONG BULLISH            11             2.0  -182.23     18.18   -2004.55
    APOLLO      12:15      LONG BULLISH             5             2.0  -194.88     40.00    -974.42
    RALLIS      12:15     SHORT BULLISH             5             1.0  -208.61     20.00   -1043.03
    FUSION      12:15      LONG BEARISH            15             3.0  -218.68     20.00   -3280.13
   STLTECH      12:15      LONG BEARISH            12             2.0  -225.32     16.67   -2703.84
       KRN      12:15      LONG BEARISH            12             2.0  -233.63     16.67   -2803.54
   RKFORGE      12:15     SHORT BEARISH            12             2.0  -319.93     16.67   -3839.19
     KITEX      12:15      LONG BULLISH             5             1.0  -329.91     20.00   -1649.53
 JINDWORLD      12:15      LONG BEARISH             5             1.0  -341.17     20.00   -1705.87
   RKFORGE      12:15      LONG BEARISH             9             1.0  -358.77     11.11   -3228.90
 INOXGREEN      12:15      LONG BULLISH            14             2.0  -365.23     14.29   -5113.28
     EMBDL      12:15     SHORT BULLISH            12             0.0  -379.20      0.00   -4550.34
QUADFUTURE      12:15      LONG BEARISH             5             1.0  -382.93     20.00   -1914.66
WALCHANNAG      12:15      LONG BEARISH            11             1.0  -394.05      9.09   -4334.57
     EMBDL      12:15      LONG BULLISH             5             0.0  -499.88      0.00   -2499.39
QUADFUTURE      12:15      LONG BULLISH             5             0.0  -499.90      0.00   -2499.50
LLOYDSENGG      12:15      LONG BEARISH             5             0.0  -500.00      0.00   -2500.00

--- EntryTimeString: 13:00 ---
      name trade_type direction   trend  total_trades  winning_trades  avg_pnl  win_rate  total_pnl
    TAJGVK      13:00     SHORT BEARISH             5             3.0  1184.02     60.00    5920.10
CAMLINFINE      13:00     SHORT BEARISH             5             4.0  1156.12     80.00    5780.60
    TAJGVK      13:00      LONG BEARISH             5             2.0   969.79     40.00    4848.96
  KHAICHEM      13:00      LONG BULLISH             8             5.0   862.26     62.50    6898.10
 BALUFORGE      13:00     SHORT BEARISH             5             2.0   786.50     40.00    3932.48
     EMBDL      13:00     SHORT BULLISH             8             6.0   753.08     75.00    6024.64
   PROTEAN      13:00     SHORT BEARISH            13             8.0   723.10     61.54    9400.34
       KRN      13:00     SHORT BEARISH            14             9.0   605.43     64.29    8476.05
MOTILALOFS      13:00      LONG BULLISH             5             3.0   559.05     60.00    2795.27
JAICORPLTD      13:00     SHORT BEARISH            28            17.0   516.36     60.71   14458.20
    FUSION      13:00     SHORT BULLISH             7             2.0   513.90     28.57    3597.28
  IIFLCAPS      13:00      LONG BULLISH            13             6.0   491.53     46.15    6389.87
LLOYDSENGG      13:00     SHORT BEARISH            20            12.0   482.20     60.00    9643.90
WALCHANNAG      13:00     SHORT BEARISH            11             4.0   433.89     36.36    4772.76
WALCHANNAG      13:00     SHORT BULLISH            20             7.0   404.11     35.00    8082.15
    FUSION      13:00     SHORT BEARISH            25            12.0   402.69     48.00   10067.21
QUADFUTURE      13:00     SHORT BULLISH             8             5.0   368.66     62.50    2949.25
    FUSION      13:00      LONG BULLISH            11             3.0   346.35     27.27    3809.83
  GRAPHITE      13:00     SHORT BEARISH             5             2.0   335.69     40.00    1678.47
NAVKARCORP      13:00     SHORT BULLISH            17            11.0   326.53     64.71    5551.00
 INOXGREEN      13:00     SHORT BULLISH            25             9.0   324.30     36.00    8107.40
   FINPIPE      13:00     SHORT BULLISH            11             6.0   317.07     54.55    3487.75
  GRAPHITE      13:00     SHORT BULLISH            12             7.0   311.64     58.33    3739.72
     KITEX      13:00     SHORT BEARISH            11             4.0   309.77     36.36    3407.49
      ELIN      13:00     SHORT BULLISH            15             5.0   306.82     33.33    4602.29
   NIFTY50      13:00      LONG BULLISH            14             7.0   298.79     50.00    4183.06
      PGEL      13:00     SHORT BEARISH            16             6.0   297.73     37.50    4763.69
 JINDALSAW      13:00     SHORT BEARISH            17             9.0   292.13     52.94    4966.28
    SWIGGY      13:00     SHORT BEARISH             9             5.0   279.92     55.56    2519.27
 INOXGREEN      13:00     SHORT BEARISH            23            10.0   279.77     43.48    6434.67
    APOLLO      13:00     SHORT BULLISH            21             6.0   267.20     28.57    5611.14
    VIPIND      13:00     SHORT BULLISH            17             7.0   260.94     41.18    4435.90
      SJVN      13:00     SHORT BULLISH            11             5.0   246.79     45.45    2714.74
 BANKNIFTY      13:00     SHORT BULLISH             9             5.0   242.49     55.56    2182.42
   VINCOFE      13:00     SHORT BULLISH            17             6.0   238.04     35.29    4046.69
   RAILTEL      13:00     SHORT BULLISH            15             5.0   232.42     33.33    3486.28
