symbol,instrument_key,latest_date,latest_close,latest_bb_width,10_percentile_threshold
TRIGYN,NSE_EQ|INE948A01012,2025-06-20T00:00:00.000000,81.57,0.09491113238433414,0.12688649937869223
INDIGOPNTS,NSE_EQ|INE09VQ01012,2025-06-20T00:00:00.000000,1121.0,0.09505305450526402,0.09895256106892006
IFGLEXPOR,NSE_EQ|INE133Y01011,2025-06-20T00:00:00.000000,497.85,0.09523468071446668,0.1173770315343658
ASAHISONG,NSE_EQ|INE228I01012,2025-06-20T00:00:00.000000,415.65,0.09531376137305705,0.1041138567442167
GESHIP,NSE_EQ|INE017A01032,2025-06-20T00:00:00.000000,962.85,0.09560270937290039,0.09832037501161942
MFSL,NSE_EQ|INE180A01020,2025-06-20T00:00:00.000000,1595.3,0.09562548853795085,0.09919011264562823
KMSUGAR,NSE_EQ|INE157H01023,2025-06-20T00:00:00.000000,28.4,0.09564728898779436,0.10865971072138472
SOTL,NSE_EQ|INE035D01020,2025-06-20T00:00:00.000000,414.4,0.09592031069413662,0.12216938358563291
INVENTURE,NSE_EQ|INE878H01024,2025-06-20T00:00:00.000000,1.59,0.09603854477947414,0.09609652613146628
SANSTAR,NSE_EQ|INE08NE01025,2025-06-20T00:00:00.000000,91.03,0.09625500337862522,0.09721260797623989
HINDPETRO,NSE_EQ|INE094A01015,2025-06-20T00:00:00.000000,392.25,0.09630637350002479,0.08077548250734168
VSTL,NSE_EQ|INE0QTF01015,2025-06-20T00:00:00.000000,148.02,0.09646368960084999,0.09646368960084999
DPABHUSHAN,NSE_EQ|INE266Y01019,2025-06-20T00:00:00.000000,1409.7,0.09654208819432777,0.09654208819432777
ZOTA,NSE_EQ|INE358U01012,2025-06-20T00:00:00.000000,936.15,0.09669117153005863,0.0834734774210731
GULPOLY,NSE_EQ|INE255D01024,2025-06-20T00:00:00.000000,178.42,0.09670934342806049,0.16364869921496344
GSS,NSE_EQ|INE871H01011,2025-06-20T00:00:00.000000,33.98,0.0967191451304236,0.1397724200778749
KEI,NSE_EQ|INE878B01027,2025-06-20T00:00:00.000000,3574.5,0.09687215101239142,0.1361099145702774
POKARNA,NSE_EQ|INE637C01025,2025-06-20T00:00:00.000000,1037.9,0.09694293978026033,0.14247292671302794
BFINVEST,NSE_EQ|INE878K01010,2025-06-20T00:00:00.000000,480.1,0.09695723693864991,0.13165842824631563
KPITTECH,NSE_EQ|INE04I401011,2025-06-20T00:00:00.000000,1394.5,0.09703389688875493,0.09337557829644073
SOLARINDS,NSE_EQ|INE343H01029,2025-06-20T00:00:00.000000,16996.0,0.0972551452225792,0.1082047972059537
KEC,NSE_EQ|INE389H01022,2025-06-20T00:00:00.000000,897.4,0.09725609854146622,0.15374599264423047
VEDL,NSE_EQ|INE205A01025,2025-06-20T00:00:00.000000,447.1,0.09746874211093429,0.10088568534080411
ITDC,NSE_EQ|INE353K01014,2025-06-20T00:00:00.000000,587.2,0.09751463692141722,0.12133829929920001
SPIC,NSE_EQ|INE147A01011,2025-06-20T00:00:00.000000,85.45,0.09753668409760355,0.0868244982261799
NACLIND,NSE_EQ|INE295D01020,2025-06-20T00:00:00.000000,177.68,0.09760206132549094,0.14399075811005224
STARPAPER,NSE_EQ|INE733A01018,2025-06-20T00:00:00.000000,171.63,0.09763479915618702,0.0962369200426592
MUKANDLTD,NSE_EQ|INE304A01026,2025-06-20T00:00:00.000000,114.93,0.09766528412966897,0.11625371050824526
SAURASHCEM,NSE_EQ|INE626A01014,2025-06-20T00:00:00.000000,86.03,0.09779759004654867,0.10177421700519046
UGROCAP,NSE_EQ|INE583D01011,2025-06-20T00:00:00.000000,168.38,0.09780420150606348,0.1206998101891701
ASTERDM,NSE_EQ|INE914M01019,2025-06-20T00:00:00.000000,558.8,0.09805578124687936,0.10062835302685601
CREDITACC,NSE_EQ|INE741K01010,2025-06-20T00:00:00.000000,1113.3,0.0983741657055053,0.11610100702296038
SPECIALITY,NSE_EQ|INE247M01014,2025-06-20T00:00:00.000000,126.39,0.09839523873937726,0.1003232851416072
TATVA,NSE_EQ|INE0GK401011,2025-06-20T00:00:00.000000,917.35,0.09842663585895028,0.1222592617035344
AUROPHARMA,NSE_EQ|INE406A01037,2025-06-20T00:00:00.000000,1097.2,0.0984273923371357,0.08111560443173109
AARTIDRUGS,NSE_EQ|INE767A01016,2025-06-20T00:00:00.000000,440.65,0.09846805091381741,0.09411343414830822
NSLNISP,NSE_EQ|INE0NNS01018,2025-06-20T00:00:00.000000,37.46,0.09851392874963785,0.10465862632427539
3IINFOLTD,NSE_EQ|INE748C01038,2025-06-20T00:00:00.000000,24.53,0.09867155339643956,0.09867155339643956
NITINSPIN,NSE_EQ|INE229H01012,2025-06-20T00:00:00.000000,370.35,0.09874278138498752,0.09874278138498752
RPTECH,NSE_EQ|INE0J1F01024,2025-06-20T00:00:00.000000,296.15,0.09914414177695238,0.1085555816968786
SAMMAANCAP,NSE_EQ|INE148I01020,2025-06-20T00:00:00.000000,118.88,0.09915386520682679,0.09401938467383553
RECLTD,NSE_EQ|INE020B01018,2025-06-20T00:00:00.000000,394.45,0.09935666770409346,0.08286922334735253
ORISSAMINE,NSE_EQ|INE725E01024,2025-06-20T00:00:00.000000,4823.0,0.09942134746790615,0.14559799704202905
AARTISURF,NSE_EQ|INE09EO01013,2025-06-20T00:00:00.000000,544.9,0.09943106481703362,0.1116779069628755
INGERRAND,NSE_EQ|INE177A01018,2025-06-20T00:00:00.000000,3752.2,0.0994445728206879,0.0994445728206879
SULA,NSE_EQ|INE142Q01026,2025-06-20T00:00:00.000000,299.2,0.09947438893088234,0.10244252126195476
KNRCON,NSE_EQ|INE634I01029,2025-06-20T00:00:00.000000,211.32,0.09947784712954601,0.11985205794911225
GOKUL,NSE_EQ|INE020J01029,2025-06-20T00:00:00.000000,45.33,0.09958751513880025,0.11747375096969509
ANMOL,NSE_EQ|INE02AR01019,2025-06-20T00:00:00.000000,17.21,0.09967163691531743,0.11992395054303946
CEATLTD,NSE_EQ|INE482A01020,2025-06-20T00:00:00.000000,3529.7,0.09968532172509384,0.08167342297760335
TRACXN,NSE_EQ|INE0HMF01019,2025-06-20T00:00:00.000000,56.65,0.0997109716171492,0.12595539350241236
