instrument_key,symbol,latest_date,latest_close,latest_bb_width,10_percentile_threshold,avg_bb_width_lookback,squeeze_ratio,volume_ratio,breakout_readiness,breakdown_readiness,percentile_rank
NSE_EQ|INF109KB15Y7,ICICIB22,2025-06-20T00:00:00.000000,109.53,0.031811314865819264,0.05174848276911896,0.08194083311943859,0.38822298547356066,0.5460599241867644,0.43798659162672954,0.5620134083732704,5.813953488372093
NSE_EQ|INF179KC1HY0,HDFCNIFBAN,2025-06-20T00:00:00.000000,57.3,0.03304162496266939,0.03933994997199789,0.07341944301794208,0.4500391667993824,0.1521339283643052,0.6611569762792988,0.3388430237207012,6.395348837209303
NSE_EQ|INF247L01AP3,MON100,2025-06-20T00:00:00.000000,180.47,0.033965449777156674,0.05390849791717541,0.13772911123765375,0.24661053478047032,0.4451638986003081,0.5378151703350561,0.4621848296649439,2.9069767441860463
NSE_EQ|INE628A01036,UPL,2025-06-20T00:00:00.000000,633.5,0.03585589364274388,0.07359936122175945,0.12934379228232323,0.27721387327564945,0.8846291709560609,0.37280214126369204,0.627197858736308,1.1627906976744187
NSE_EQ|INF209KB19Z4,ABSLPSE,2025-06-20T00:00:00.000000,10.03,0.035868343030819684,0.06237369400542243,0.10339130751788259,0.3469183618227856,0.6582626366874942,0.26708311370711246,0.7329168862928875,4.069767441860465
NSE_EQ|INE044A01036,SUNPHARMA,2025-06-20T00:00:00.000000,1665.1,0.03640404984094697,0.051698137288496725,0.09833021239459137,0.3702224266013013,0.9762301842826983,0.32314137882412836,0.6768586211758716,0.5813953488372093
NSE_EQ|INE066F01020,HAL,2025-06-20T00:00:00.000000,4973.1,0.037106657164722626,0.11279409582734792,0.18370714726503862,0.20198809745375873,0.6421655842879963,0.3082402851315637,0.6917597148684362,1.1627906976744187
NSE_EQ|INE494B01023,TVSMOTOR,2025-06-20T00:00:00.000000,2812.1,0.038229298860211924,0.06307148916100166,0.13150904663373766,0.29069710288968426,0.8351867849222679,0.905954155984448,0.09404584401555205,2.3255813953488373
NSE_EQ|INE254N01026,HNDFDS,2025-06-20T00:00:00.000000,532.5,0.03837018333874063,0.08667294918338594,0.13366124251036202,0.2870703774563969,0.4429479092374725,0.2642905146402935,0.7357094853597065,0.0
NSE_EQ|INE123W01016,SBILIFE,2025-06-20T00:00:00.000000,1810.9,0.03845080149429873,0.0496025596012672,0.10227564777520635,0.3759526566755216,0.5981239061140219,0.7663047573567986,0.2336952426432014,0.5813953488372093
NSE_EQ|INE951I01027,VGUARD,2025-06-20T00:00:00.000000,376.75,0.03881788855657393,0.04816685090632182,0.1297394897360705,0.2991987145590082,0.35059168955230824,0.5056424002501415,0.4943575997498585,0.0
NSE_EQ|INE060A01024,NAVNETEDUL,2025-06-20T00:00:00.000000,140.35,0.039186670129853884,0.06729892169267473,0.09107327291098,0.4302762915763122,0.38894807757466593,0.235045191482088,0.764954808517912,1.744186046511628
NSE_EQ|INF769K01LQ3,EVINDIA,2025-06-20T00:00:00.000000,29.09,0.03979801701723501,0.06485500602081959,0.10158391825841295,0.39177477793281545,0.6529173113196787,0.31820699708008854,0.6817930029199115,4.651162790697675
NSE_EQ|INE002A01018,RELIANCE,2025-06-20T00:00:00.000000,1466.2,0.04089807912867834,0.049494653963635095,0.10077611916344391,0.4058310586692441,1.0405764469402885,1.0827323528971537,-0.08273235289715375,4.069767441860465
NSE_EQ|INE216A01030,BRITANNIA,2025-06-20T00:00:00.000000,5587.0,0.04124089816332287,0.04636137068619057,0.08105163551779966,0.5088225289946925,0.9326867729157101,0.5673485824477386,0.43265141755226144,2.9069767441860463
NSE_EQ|INE668A01016,TMB,2025-06-20T00:00:00.000000,441.2,0.041454316459414435,0.03251864432576297,0.07539757294566557,0.5498096933343999,0.5074753365637161,-0.03542379316299835,1.0354237931629984,12.209302325581394
NSE_EQ|INF769K01LX9,MULTICAP,2025-06-20T00:00:00.000000,16.06,0.04158155460741698,0.05613470081967464,0.08441968154005096,0.49255758667710176,0.36176060229865403,0.5134846504290842,0.4865153495709158,0.0
NSE_EQ|INF666M01IH2,GROWWEV,2025-06-20T00:00:00.000000,28.98,0.04217800439220828,0.06088127506887168,0.10098164785248034,0.41767989817144074,0.6083614362576292,0.2707118762513648,0.7292881237486353,4.651162790697675
NSE_EQ|INE066A01021,EICHERMOT,2025-06-20T00:00:00.000000,5525.0,0.042210562839861125,0.04315430120382159,0.11262781987387384,0.37477918765657176,1.3466653279731426,1.1689550476007997,-0.1689550476007997,6.395348837209303
NSE_EQ|INE102B01014,CHOICEIN,2025-06-20T00:00:00.000000,704.5,0.04241127185474701,0.07614682498139193,0.14081761317191596,0.30117874390449706,0.5364256065663011,0.6069972066436079,0.3930027933563921,3.488372093023256
NSE_EQ|INF179KC1HS2,HDFCNEXT50,2025-06-20T00:00:00.000000,67.54,0.04321950175340491,0.0612893557060454,0.09577500128804077,0.451260779662361,0.6196798238044756,0.2977779248676438,0.7022220751323562,3.488372093023256
NSE_EQ|INE787D01026,BALKRISIND,2025-06-20T00:00:00.000000,2420.4,0.04342972789187829,0.057843751125993235,0.11449002757934808,0.3793319716145498,0.5301141641490156,0.06258752282949544,0.9374124771705046,2.3255813953488373
NSE_EQ|INF247L01BE5,MOVALUE,2025-06-20T00:00:00.000000,101.42,0.04373605211587755,0.05927789788938981,0.08391046958747247,0.5212228263159092,0.7216611944746228,0.24056188951428578,0.7594381104857142,1.744186046511628
NSE_EQ|INE361B01024,DIVISLAB,2025-06-20T00:00:00.000000,6592.0,0.043792309176056934,0.07667842050704493,0.11642426286902736,0.37614418246582787,0.6154668667530689,0.3944896519935091,0.605510348006491,0.0
NSE_EQ|INE090A01021,ICICIBANK,2025-06-20T00:00:00.000000,1427.1,0.044680859443783,0.04225494940109898,0.08149337260242748,0.5482759887943583,0.7451773476239199,0.3550167098789601,0.6449832901210399,13.372093023255813
NSE_EQ|INE397D01024,BHARTIARTL,2025-06-20T00:00:00.000000,1936.7,0.04495189540934232,0.04204693330759865,0.07882638103563913,0.5702646096237577,0.9043320149982023,1.3865052738510992,-0.38650527385109923,11.627906976744185
NSE_EQ|INE228A01035,USHAMART,2025-06-20T00:00:00.000000,315.0,0.04510024551483365,0.10984276171203036,0.15566715758512853,0.28972229090885804,1.5879634833606104,0.7868059645115109,0.21319403548848914,0.0
NSE_EQ|INE366I01010,VRLLOG,2025-06-20T00:00:00.000000,556.45,0.045329805894114054,0.06494479472679703,0.14224949834000175,0.31866408263716833,0.47172729757603094,0.06578292067972605,0.934217079320274,0.5813953488372093
