instrument_key,symbol,latest_date,latest_close,latest_bb_width,10_percentile_threshold,avg_bb_width_lookback,squeeze_ratio,volume_ratio,breakout_readiness,breakdown_readiness,percentile_rank,optimal_range_min,optimal_range_max,optimal_range_avg,bbw_10th,bbw_25th,bbw_avg,in_optimal_range,about_to_enter,range_status,proximity_percentage,distance_to_range,category
NSE_EQ|INE090A01021,ICICIBANK,2025-06-20T00:00:00.000000,1427.1,0.044680859443783,0.04225494940109898,0.08149337260242748,0.5482759887943583,0.7451773476239199,0.3550167098789601,0.6449832901210399,13.372093023255813,0.04311571678475192,0.06082746663936175,0.051971591712056835,0.04311571678475192,0.06082746663936175,0.08275327289157103,true,false,IN_OPTIMAL,0.0,0.0,A
NSE_EQ|INE397D01024,BHARTIARTL,2025-06-20T00:00:00.000000,1936.7,0.04495189540934232,0.04204693330759865,0.07882638103563913,0.5702646096237577,0.9043320149982023,1.3865052738510992,-0.38650527385109923,11.627906976744185,0.04428822676994812,0.05814259775956176,0.05121541226475494,0.04428822676994812,0.05814259775956176,0.08281751280106749,true,false,IN_OPTIMAL,0.0,0.0,A
NSE_EQ|INE318A01026,PIDILITIND,2025-06-20T00:00:00.000000,2956.1,0.05806600679910651,0.05426758153112838,0.08868146920347952,0.6547704646826963,0.7250199733017425,0.038870895789628296,0.9611291042103717,14.534883720930234,0.0524327103668427,0.06567550049821033,0.05905410543252652,0.0524327103668427,0.06567550049821033,0.08780029473618303,true,false,IN_OPTIMAL,0.0,0.0,A
NSE_EQ|INE196A01026,MARICO,2025-06-20T00:00:00.000000,693.3,0.06136537518938755,0.05636889243551501,0.09410742206308982,0.6520779535141029,0.7568718729567715,0.30131065922016353,0.6986893407798365,23.25581395348837,0.05636889243551501,0.06202032074364338,0.059194606589579195,0.05636889243551501,0.06202032074364338,0.10076119056861675,true,false,IN_OPTIMAL,0.0,0.0,A
NSE_EQ|INE488A01050,CHEMPLASTS,2025-06-20T00:00:00.000000,413.8,0.06434637211288344,0.05138747006274501,0.13337434679152255,0.482449388962806,1.6102338145733075,-0.08575490463222486,1.0857549046322248,13.953488372093023,0.05415703729088966,0.08969104985337004,0.07192404357212985,0.05415703729088966,0.08969104985337004,0.13113744508777367,true,false,IN_OPTIMAL,0.0,0.0,A
NSE_EQ|INE387A01021,SUNDRMFAST,2025-06-20T00:00:00.000000,964.2,0.06715139415206073,0.06722886629264332,0.10533427375124407,0.637507543941913,0.3902493690514005,-0.020261245518043543,1.0202612455180435,10.465116279069768,0.06683758452546058,0.08057769545610091,0.07370763999078075,0.06683758452546058,0.08057769545610091,0.11683385302904464,true,false,IN_OPTIMAL,0.0,0.0,A
NSE_EQ|INE01QM01018,EMUDHRA,2025-06-20T00:00:00.000000,724.65,0.07149531161900405,0.07149531161900405,0.20318141804393766,0.3518791841660604,0.6962709990238986,0.06545946917994806,0.934540530820052,18.023255813953487,0.05979922923775488,0.08642979169772247,0.07311451046773867,0.05979922923775488,0.08642979169772247,0.175881414276383,true,false,IN_OPTIMAL,0.0,0.0,A
NSE_EQ|INE235A01022,FINCABLES,2025-06-20T00:00:00.000000,915.6,0.07541309527057379,0.07389393736786957,0.16970080460925113,0.44438855457531923,0.7216755971555531,-0.20415722912245315,1.2041572291224532,10.465116279069768,0.0747683119862798,0.1384275703922083,0.10659794118924404,0.0747683119862798,0.1384275703922083,0.17485635849603381,true,false,IN_OPTIMAL,0.0,0.0,A
NSE_EQ|INE668F01031,JYOTHYLAB,2025-06-20T00:00:00.000000,319.8,0.0785069770939116,0.0671031827474989,0.15763436515145665,0.49803212020729953,0.8614756513930325,-0.24239375210080866,1.2423937521008086,13.953488372093023,0.06592355656868754,0.10035135505418612,0.08313745581143683,0.06592355656868754,0.10035135505418612,0.16487647626108765,true,false,IN_OPTIMAL,0.0,0.0,A
NSE_EQ|INE913H01037,ENDURANCE,2025-06-20T00:00:00.000000,2576.0,0.0806388855176426,0.10749602750350296,0.1515833869232865,0.5319770665795482,4.20893288102619,1.106545890008177,-0.10654589000817705,18.023255813953487,0.07234478800872464,0.10417840830434844,0.08826159815653653,0.07234478800872464,0.10417840830434844,0.1339257360805972,true,false,IN_OPTIMAL,0.0,0.0,A
NSE_EQ|INE169A01031,COROMANDEL,2025-06-20T00:00:00.000000,2315.9,0.08101487361999957,0.09144560935694666,0.14789626773487766,0.5477817314851294,0.5076287393745124,0.4328908846378917,0.5671091153621083,12.790697674418606,0.07889039653299432,0.10143949476164166,0.09016494564731799,0.07889039653299432,0.10143949476164166,0.13508009193102957,true,false,IN_OPTIMAL,0.0,0.0,A
NSE_EQ|INE903D01011,MONARCH,2025-06-20T00:00:00.000000,309.65,0.08531008409685013,0.08289067430218935,0.158492730390451,0.5382586563225108,1.2243385106513598,0.39068044794217854,0.6093195520578214,11.627906976744185,0.0836134388845941,0.12604539934628917,0.10482941911544164,0.0836134388845941,0.12604539934628917,0.18096737255857323,true,false,IN_OPTIMAL,0.0,0.0,A
NSE_EQ|INE142Z01019,ORIENTELEC,2025-06-20T00:00:00.000000,216.62,0.0853582019837598,0.08107443595459426,0.1392703586965621,0.6128956856479101,0.8894324993351199,0.028263980005249736,0.9717360199947502,10.465116279069768,0.08363582767325789,0.10840689225412364,0.09602135996369077,0.08363582767325789,0.10840689225412364,0.14429518847580197,true,false,IN_OPTIMAL,0.0,0.0,A
