dt_5min,open,high,low,close,date,bb_mid,bb_std,bb_upper,bb_lower,bb_width
2025-06-02T10:50:00.000000,142.44,142.73,142.3,142.51,2025-06-02,142.1785,0.8227698725390248,143.82403974507807,140.53296025492196,0.02309367405905626
2025-06-02T10:55:00.000000,142.5,142.55,142.19,142.45,2025-06-02,142.2515,0.7751622920055881,143.80182458401117,140.7011754159888,0.02176657892609588
2025-06-02T11:00:00.000000,142.5,142.5,142.09,142.31,2025-06-02,142.339,0.6651386875563619,143.66927737511273,141.00872262488727,0.018695486966660516
2025-06-02T11:05:00.000000,142.36,142.48,141.92,142.05,2025-06-02,142.4065,0.5482918450683066,143.5030836901366,141.30991630986338,0.015439404296186014
2025-06-02T11:10:00.000000,142.05,142.2,141.82,142.05,2025-06-02,142.41649999999998,0.5393590250424322,143.49521805008484,141.33778194991513,0.015187864133542544
2025-06-02T11:15:00.000000,142.19,142.61,141.46,141.64,2025-06-02,142.39749999999998,0.5603464623737028,143.51819292474738,141.27680707525258,0.015824525907192917
2025-06-02T11:20:00.000000,141.64,141.85,141.52,141.82,2025-06-02,142.331,0.5450533532551828,143.42110670651036,141.24089329348962,0.01537310261613833
2025-06-02T11:25:00.000000,141.84,142.16,141.74,142.04,2025-06-02,142.2905,0.5344497908572409,143.35939958171448,141.22160041828553,0.0150506840568076
2025-06-02T11:30:00.000000,142.04,142.24,141.89,141.89,2025-06-02,142.20999999999998,0.45854460840218547,143.12708921680436,141.2929107831956,0.0129267632222762
2025-06-02T11:35:00.000000,142.0,142.15,141.88,142.07,2025-06-02,142.148,0.3788986810828049,142.9057973621656,141.3902026378344,0.010667943438665506
2025-06-02T11:40:00.000000,142.02,142.1,141.75,141.85,2025-06-02,142.0785,0.2835354800038625,142.64557096000772,141.51142903999227,0.007995360733277772
2025-06-02T11:45:00.000000,141.85,141.85,141.0,141.22,2025-06-02,142.005,0.30629363276706795,142.61758726553413,141.39241273446586,0.00867564460464709
2025-06-02T11:50:00.000000,141.2,141.69,141.2,141.37,2025-06-02,141.9685,0.33639380118195594,142.64128760236392,141.2957123976361,0.009518109957754987
2025-06-02T11:55:00.000000,141.37,141.51,141.0,141.0,2025-06-02,141.9095,0.3956137802931715,142.70072756058636,141.11827243941366,0.011223085965763829
2025-06-02T12:00:00.000000,140.99,141.5,140.95,141.36,2025-06-02,141.89249999999998,0.4120535861932212,142.71660717238643,141.06839282761354,0.011659694006599433
2025-06-02T12:05:00.000000,141.46,141.5,141.46,141.5,2025-06-02,141.8715,0.4211797341052975,142.7138594682106,141.0291405317894,0.011906140893435882
2025-06-02T12:10:00.000000,141.49,141.5,141.09,141.12,2025-06-02,141.832,0.45320612250237663,142.73841224500475,140.92558775499523,0.012845978528979013
2025-06-02T12:15:00.000000,141.18,141.2,140.95,140.95,2025-06-02,141.7905,0.4943520480066582,142.77920409601333,140.8017959039867,0.014029146449284456
2025-06-02T12:20:00.000000,141.0,141.16,140.72,140.83,2025-06-02,141.7225,0.5288405888554792,142.78018117771094,140.66481882228905,0.015020679936248624
2025-06-02T12:25:00.000000,140.95,140.96,140.41,140.67,2025-06-02,141.635,0.5516434775430163,142.738286955086,140.53171304491397,0.01568617267485633
2025-06-02T12:30:00.000000,140.68,140.85,140.6,140.7,2025-06-02,141.5445,0.5490036429751322,142.64250728595027,140.44649271404973,0.015607779473351445
2025-06-02T12:35:00.000000,140.71,140.85,140.5,140.68,2025-06-02,141.456,0.5379043154981633,142.53180863099632,140.38019136900365,0.015294407605862021
2025-06-02T12:40:00.000000,140.69,140.77,140.0,140.35,2025-06-02,141.358,0.5524738622061919,142.4629477244124,140.2530522755876,0.015745603482898437
2025-06-02T12:45:00.000000,140.35,140.69,140.33,140.4,2025-06-02,141.2755,0.5667123562591713,142.40892471251834,140.14207528748165,0.016145651175475045
2025-06-02T12:50:00.000000,140.35,140.4,140.0,140.17,2025-06-02,141.1815,0.5870378361337729,142.35557567226755,140.00742432773245,0.016752167685917793
2025-06-02T12:55:00.000000,140.08,140.22,139.75,139.87,2025-06-02,141.09300000000002,0.6448508599505396,142.3827017199011,139.80329828009894,0.01844143447345499
2025-06-02T13:00:00.000000,139.84,140.05,139.84,140.05,2025-06-02,141.0045,0.6610794601495306,142.32665892029908,139.68234107970093,0.018881241275245614
2025-06-02T13:05:00.000000,140.05,140.29,139.9,139.98,2025-06-02,140.9015,0.6516640642475314,142.20482812849505,139.59817187150495,0.018621633497571843
2025-06-02T13:10:00.000000,139.99,140.0,139.75,140.0,2025-06-02,140.807,0.637661021975949,142.08232204395188,139.5316779560481,0.018218886342169834
2025-06-02T13:15:00.000000,139.97,140.0,139.85,139.97,2025-06-02,140.702,0.5898492224825003,141.881698444965,139.522301555035,0.01685644702386223
2025-06-02T13:20:00.000000,140.0,140.4,139.99,140.39,2025-06-02,140.629,0.5273259253810737,141.68365185076215,139.57434814923784,0.015024600765897225
2025-06-02T13:25:00.000000,140.39,140.67,140.1,140.45,2025-06-02,140.5905,0.5097210279318013,141.6099420558636,139.57105794413638,0.014516796808310528
2025-06-02T13:30:00.000000,140.48,140.58,140.25,140.4,2025-06-02,140.542,0.47672788221822854,141.49545576443646,139.58854423556355,0.013581990946388253
